time,seconds_elapsed,z,y,x
1717513007577375000,0.125375,-0.012776374816894531,-0.016542822122573853,0.008040770888328552
1717513007587385300,0.13538525390625,-0.011506080627441406,-0.010090246796607971,-0.0018616802990436554
1717513007597396500,0.145396484375,-0.014820098876953125,-0.013032399117946625,-0.0020808614790439606
1717513007607408000,0.155408203125,-0.013592720031738281,-0.007058873772621155,0.006384439766407013
1717513007617420300,0.165420166015625,-0.012556076049804688,-0.005917266011238098,0.0009830966591835022
1717513007627432400,0.175432373046875,-0.007222175598144531,-0.009241625666618347,0.000418834388256073
1717513007637442600,0.185442626953125,-0.0067501068115234375,-0.007922738790512085,0.00426565483212471
1717513007647449000,0.195448974609375,-0.006337165832519531,-0.0023312196135520935,-0.001185338944196701
1717513007657455600,0.20545556640625,-0.00597381591796875,-0.00599236786365509,-0.0017146803438663483
1717513007667462000,0.2154619140625,-0.0056514739990234375,-0.004948921501636505,-0.002221517264842987
1717513007677468400,0.225468505859375,-0.0008268356323242188,-0.003975704312324524,0.0018279105424880981
1717513007687475000,0.235474853515625,-0.005344390869140625,0.0015865936875343323,-0.00341796875
1717513007697481500,0.2454814453125,-0.005099296569824219,-0.0023327767848968506,-0.008422549813985825
1717513007707488000,0.255488037109375,-0.0048770904541015625,-0.0015082135796546936,-0.0042767152190208435
1717513007717494500,0.26549462890625,-0.009256362915039062,-0.0006221532821655273,-0.009379912167787552
1717513007727501000,0.2755009765625,-0.008881568908691406,0.00950419157743454,-0.0005215033888816833
1717513007737507600,0.285507568359375,0.0006561279296875,0.00994747132062912,-0.0059096962213516235
1717513007747514000,0.29551416015625,0.00061798095703125,0.005987033247947693,-0.006496831774711609
1717513007757520600,0.305520751953125,-0.004027366638183594,0.0020813867449760437,-0.0022575650364160538
1717513007767527200,0.315527099609375,0.0007219314575195312,0.007654137909412384,-0.002891385927796364
1717513007777533700,0.32553369140625,0.0006847381591796875,0.0037976428866386414,-0.003507956862449646
1717513007787540200,0.335540283203125,-0.008607864379882812,0.004703357815742493,-0.008735958486795425
1717513007797546800,0.345546630859375,-0.0037078857421875,0.0009511485695838928,-0.013906572014093399
1717513007807553000,0.355552978515625,-0.0036029815673828125,0.006594710052013397,-0.009550787508487701
1717513007817559600,0.3655595703125,-0.003505706787109375,0.0027871206402778625,-0.0007947962731122971
1717513007827566000,0.375566162109375,0.005879402160644531,0.008491143584251404,-0.010989189147949219
1717513007837572600,0.385572509765625,-0.0082550048828125,0.009387999773025513,-0.01604621857404709
1717513007847579100,0.3955791015625,-0.008037567138671875,0.01492299884557724,-0.01176711916923523
1717513007857585700,0.405585693359375,-0.0031747817993164062,0.011104099452495575,-0.007612697780132294
1717513007867592200,0.41559228515625,0.0015592575073242188,0.016616396605968475,-0.008235512301325798
1717513007877598700,0.4255986328125,-0.0031585693359375,0.017333276569843292,-0.008848035708069801
1717513007887605200,0.435605224609375,-0.0077610015869140625,0.022814728319644928,-0.01422208733856678
1717513007897611800,0.44561181640625,0.0017595291137695312,0.01883375644683838,-0.014596592634916306
1717513007907618300,0.455618408203125,0.006381034851074219,0.010181695222854614,-0.015074172988533974
1717513007917624800,0.465624755859375,-0.0078105926513671875,0.015870340168476105,-0.01554916612803936
1717513007927631400,0.47563134765625,-0.0076446533203125,0.021335691213607788,-0.016021721065044403
1717513007937638000,0.485637939453125,-0.0074863433837890625,0.02200862020254135,-0.016389356926083565
1717513007947644400,0.49564453125,-0.0026493072509765625,0.02736232429742813,-0.016756245866417885
1717513007957650700,0.505650634765625,-0.0026035308837890625,0.0232418030500412,-0.017124030739068985
1717513007967657200,0.5156572265625,0.00212860107421875,0.019217655062675476,-0.012906020507216454
1717513007977663700,0.525663818359375,0.0020742416381835938,0.020077534019947052,-0.018058190122246742
1717513007987670300,0.535670166015625,0.00202178955078125,0.0303138867020607,-0.023217683658003807
1717513007997676800,0.5456767578125,0.0019712448120117188,0.026278123259544373,-0.018793324008584023
1717513008007683300,0.555683349609375,0.0019216537475585938,0.017633795738220215,-0.01446123979985714
1717513008017689900,0.56568994140625,0.0018749237060546875,0.02325328439474106,-0.019612321630120277
1717513008027696400,0.5756962890625,-0.007569313049316406,0.02407728135585785,-0.01997523009777069
1717513008037703000,0.585702880859375,0.00196075439453125,0.02009015530347824,-0.011038735508918762
