time,seconds_elapsed,z,y,x
1712257350423696100,0.152696044921875,2.69722843170166,-4.959863662719727,-1.6491512060165405
1712257350433695000,0.162695068359375,2.6821770668029785,-4.929000377655029,-1.6930714845657349
1712257350443694600,0.172694580078125,2.7056970596313477,-4.919434547424316,-1.8688523769378662
1712257350453694000,0.18269384765625,2.614635944366455,-4.864200115203857,-1.8676488399505615
1712257350463693300,0.192693359375,2.589977264404297,-4.858361721038818,-1.849233627319336
1712257350473692700,0.202692626953125,2.5593509674072266,-4.824951171875,-1.797121286392212
1712257350483692000,0.212692138671875,2.5535831451416016,-4.778142929077148,-1.7515895366668701
1712257350493691400,0.22269140625,2.5631537437438965,-4.761117935180664,-1.7580797672271729
1712257350503691000,0.23269091796875,2.600492477416992,-4.774346828460693,-1.7999153137207031
1712257350513690400,0.2426904296875,2.664076805114746,-4.833043575286865,-1.824750542640686
1712257350523689700,0.252689697265625,2.661271095275879,-4.856478691101074,-1.8042371273040771
1712257350533689000,0.262689208984375,2.642432689666748,-4.818312644958496,-1.7650072574615479
1712257350543688400,0.2726884765625,2.6168370246887207,-4.7733683586120605,-1.7786250114440918
1712257350553687800,0.282687744140625,2.6200265884399414,-4.733327865600586,-1.722652792930603
1712257350563687200,0.292687255859375,2.6067185401916504,-4.724488258361816,-1.6792387962341309
1712257350573686500,0.3026865234375,2.547983169555664,-4.711054801940918,-1.7025058269500732
1712257350583686000,0.312685791015625,2.5249576568603516,-4.721710205078125,-1.7677905559539795
1712257350593685200,0.322685302734375,2.4635825157165527,-4.687008380889893,-1.7439630031585693
1712257350603684600,0.3326845703125,2.4789977073669434,-4.700325012207031,-1.7394646406173706
1712257350613684200,0.342684326171875,2.4703845977783203,-4.69429349899292,-1.7591713666915894
1712257350623683300,0.352683349609375,2.468881130218506,-4.704773426055908,-1.7386128902435303
1712257350633682700,0.3626826171875,2.4578957557678223,-4.705643177032471,-1.689721941947937
1712257350643682000,0.37268212890625,2.446901321411133,-4.687335968017578,-1.6743757724761963
1712257350653681200,0.38268115234375,2.0864429473876953,-4.280752182006836,-1.5545270442962646
1712257350663680500,0.392680419921875,1.8002090454101562,-3.953953504562378,-1.4663574695587158
1712257350673679600,0.4026796875,1.5726661682128906,-3.677429676055908,-1.3768038749694824
1712257350683678700,0.4126787109375,1.3703432083129883,-3.3776133060455322,-1.274073600769043
1712257350693678000,0.422677978515625,1.1634893417358398,-3.064606189727783,-1.1555169820785522
1712257350703677200,0.43267724609375,0.990452766418457,-2.791436195373535,-1.0571088790893555
1712257350713676300,0.44267626953125,0.8059787750244141,-2.557291269302368,-0.9926378130912781
1712257350723675400,0.45267529296875,0.7017927169799805,-2.3245925903320312,-0.8901338577270508
1712257350733674500,0.462674560546875,0.5646257400512695,-2.084822654724121,-0.7426612377166748
1712257350743673600,0.472673583984375,0.45914363861083984,-1.8421909809112549,-0.5837136507034302
1712257350753672700,0.482672607421875,0.40486717224121094,-1.622126817703247,-0.517063319683075
1712257350763671600,0.492671630859375,0.3494882583618164,-1.44985830783844,-0.4480929970741272
1712257350773670700,0.502670654296875,0.3080587387084961,-1.3266609907150269,-0.4330969452857971
1712257350783669800,0.512669677734375,0.3053312301635742,-1.2101211547851562,-0.42819344997406006
1712257350793668600,0.522668701171875,0.2827577590942383,-1.1399213075637817,-0.4092807173728943
1712257350803667500,0.53266748046875,0.2462625503540039,-1.0162075757980347,-0.35549497604370117
1712257350813666600,0.54266650390625,0.2022533416748047,-0.8976798057556152,-0.31006771326065063
1712257350823665400,0.55266552734375,0.17641353607177734,-0.8074021339416504,-0.28689688444137573
1712257350833664300,0.562664306640625,0.1275043487548828,-0.7135196924209595,-0.2639794945716858
1712257350843663000,0.5726630859375,0.14365196228027344,-0.6872546672821045,-0.26931723952293396
1712257350853662000,0.582661865234375,0.10461902618408203,-0.6242722272872925,-0.24069273471832275
1712257350863660800,0.592660888671875,0.1275043487548828,-0.5793242454528809,-0.2333514392375946
1712257350873659600,0.60265966796875,0.17142391204833984,-0.49948227405548096,-0.20918214321136475
1712257350883658500,0.612658447265625,0.15728092193603516,-0.43273985385894775,-0.17560315132141113
1712257350893657000,0.622656982421875,0.13039398193359375,-0.39099574089050293,-0.13911497592926025
1712257350903656000,0.632656005859375,0.08322334289550781,-0.3491772413253784,-0.12793290615081787
1712257350913654500,0.642654541015625,0.10643291473388672,-0.3205838203430176,-0.16289585828781128
1712257350923653400,0.6526533203125,0.11356830596923828,-0.30908071994781494,-0.15010333061218262
1712257350933652000,0.66265185546875,0.12601089477539062,-0.3091319799423218,-0.15420597791671753
1712257350943650800,0.67265087890625,0.1747903823852539,-0.29402661323547363,-0.15360495448112488
1712257350953649400,0.6826494140625,0.16895103454589844,-0.28788185119628906,-0.14368173480033875
1712257350963648300,0.692648193359375,0.1875133514404297,-0.22854399681091309,-0.14849725365638733
1712257350973646800,0.702646728515625,0.1610879898071289,-0.20750188827514648,-0.12691250443458557
1712257350983645700,0.712645751953125,0.08001232147216797,-0.15256226062774658,-0.08843216300010681
1712257350993644500,0.72264453125,-0.007769584655761719,-0.1166914701461792,-0.040608733892440796
1712257351003643100,0.73264306640625,-0.07593059539794922,-0.09250128269195557,-0.02489238977432251
1712257351013642000,0.74264208984375,-0.11979866027832031,-0.09374129772186279,-0.05331513285636902
1712257351023640600,0.752640625,-0.05809593200683594,-0.09107840061187744,-0.05137670040130615
1712257351033639400,0.762639404296875,-0.015340805053710938,-0.0960913896560669,-0.01052907109260559
1712257351043638300,0.77263818359375,-0.01999664306640625,-0.10561370849609375,-0.0003902912139892578
1712257351053636900,0.782636962890625,-0.045764923095703125,-0.09574258327484131,0.022827178239822388
