time,seconds_elapsed,z,y,x
1712257444263610000,0.048610107421875,0,0,0
1712257444273610200,0.0586103515625,0.06888580322265625,0.0016641616821289062,0.08554834127426147
1712257444283611000,0.06861083984375,0.15278863906860352,0.03980398178100586,0.011606812477111816
1712257444293612300,0.0786123046875,-0.01490163803100586,0.043181419372558594,-0.08246809244155884
1712257444303614200,0.0886142578125,0.22035694122314453,-0.003930568695068359,-0.07884442806243896
1712257444313617200,0.0986171875,0.40701866149902344,-0.1850433349609375,-0.06849473714828491
1712257444323621000,0.10862109375,0.3331761360168457,-0.2116069793701172,-0.21073073148727417
1712257444333626000,0.118626220703125,0.46845149993896484,0.0161895751953125,-0.24785304069519043
1712257444343632100,0.128632080078125,0.6109781265258789,0.11029624938964844,-0.15064391493797302
1712257444353639200,0.13863916015625,0.9788002967834473,0.06750345230102539,-0.314389705657959
1712257444363647200,0.148647216796875,1.1769790649414062,-0.07292985916137695,-0.41805243492126465
1712257444373656000,0.158656005859375,1.3153066635131836,-0.044103145599365234,-0.2629711627960205
1712257444383665400,0.16866552734375,1.0003819465637207,-0.19867801666259766,-0.057873159646987915
1712257444393675500,0.178675537109375,0.7591886520385742,-0.2959589958190918,0.24064761400222778
1712257444403686000,0.188685791015625,0.7800431251525879,-0.0723409652709961,0.34767934679985046
1712257444413696300,0.1986962890625,0.6112732887268066,-0.09813737869262695,-0.05507981777191162
1712257444423705900,0.208705810546875,0.38817548751831055,-0.16428756713867188,-0.5493263602256775
1712257444433711900,0.2187119140625,0.025369644165039062,-0.1503734588623047,-0.8790446519851685
1712257444443718000,0.2287177734375,-0.3654346466064453,0.1188211441040039,-0.9227614402770996
1712257444453724000,0.238723876953125,-0.6684942245483398,0.22894859313964844,-0.7773217558860779
1712257444463730000,0.24872998046875,-0.6906847953796387,0.14463424682617188,-0.5467287302017212
1712257444473736000,0.25873583984375,-0.30742835998535156,0.08873558044433594,-0.3182727098464966
1712257444483742000,0.268741943359375,0.20682764053344727,0.08428239822387695,-0.06952744722366333
1712257444493748000,0.278748046875,0.5436363220214844,0.08968257904052734,0.024981945753097534
1712257444503754000,0.28875390625,0.6571741104125977,0.1676945686340332,-0.0010199248790740967
1712257444513759700,0.298759765625,0.8010964393615723,0.2320117950439453,-0.027647897601127625
1712257444523765800,0.308765869140625,0.8183255195617676,0.25051164627075195,-0.175609290599823
1712257444533771800,0.318771728515625,0.7632217407226562,0.29520273208618164,-0.2249930500984192
1712257444543777800,0.32877783203125,0.7488770484924316,0.3470625877380371,-0.3261301517486572
1712257444553783800,0.33878369140625,0.6498842239379883,0.3261561393737793,-0.4435308575630188
1712257444563789800,0.348789794921875,0.3941469192504883,0.27690935134887695,-0.5032074451446533
1712257444573795800,0.3587958984375,0.05832242965698242,0.2578854560852051,-0.26082348823547363
1712257444583801900,0.3688017578125,-0.17699289321899414,0.22417020797729492,0.018282324075698853
1712257444593808000,0.378807861328125,-0.11093282699584961,0.16701984405517578,0.10404486954212189
1712257444603813600,0.388813720703125,0.021036624908447266,0.13238525390625,0.07751600444316864
1712257444613819600,0.398819580078125,0.11530160903930664,0.1424236297607422,0.010451748967170715
1712257444623825700,0.40882568359375,0.2247638702392578,0.18604421615600586,0.04870821535587311
1712257444633831700,0.418831787109375,0.3685121536254883,0.20562314987182617,0.1492110788822174
1712257444643837700,0.428837646484375,0.5192041397094727,0.1768798828125,0.1431894600391388
1712257444653843700,0.43884375,0.5934205055236816,0.1422567367553711,0.08979183435440063
1712257444663849700,0.448849609375,0.6352534294128418,0.11112451553344727,-0.01170186698436737
1712257444673855700,0.458855712890625,0.720883846282959,0.07801961898803711,-0.04433049261569977
1712257444683861800,0.46886181640625,0.6764039993286133,0.0755929946899414,-0.02882501482963562
1712257444693867800,0.47886767578125,0.4852890968322754,0.07120227813720703,-0.01318688690662384
1712257444703873500,0.48887353515625,0.2333664894104004,0.03852987289428711,0.06879709661006927
1712257444713879600,0.498879638671875,0.04235029220581055,0.07322549819946289,-0.04288339614868164
1712257444723885600,0.508885498046875,-0.06165790557861328,0.0715031623840332,-0.2387702465057373
1712257444733891600,0.5188916015625,-0.005203723907470703,0.12285232543945312,-0.33617791533470154
1712257444743897600,0.528897705078125,0.129364013671875,0.1833181381225586,-0.3571263551712036
1712257444753903600,0.538903564453125,0.27559328079223633,0.15335798263549805,-0.3816317319869995
1712257444763909600,0.54890966796875,0.4339003562927246,0.13260364532470703,-0.27590876817703247
1712257444773915600,0.55891552734375,0.5816941261291504,0.06794023513793945,-0.016621023416519165
1712257444783921700,0.568921630859375,0.7058682441711426,-0.012557029724121094,0.2173030525445938
1712257444793927700,0.578927734375,0.6285767555236816,0.022682666778564453,0.2051609307527542
1712257444803933400,0.588933349609375,0.36236000061035156,0.049985408782958984,0.005401670932769775
1712257444813939500,0.598939453125,0.05022287368774414,0.07573938369750977,-0.1579776108264923
1712257444823945500,0.608945556640625,-0.2430405616760254,0.13025379180908203,-0.19797766208648682
1712257444833951500,0.618951416015625,-0.4961862564086914,0.17281436920166016,-0.25378721952438354
1712257444843957500,0.62895751953125,-0.5327997207641602,0.18669986724853516,-0.32965290546417236
1712257444853963500,0.638963623046875,-0.2470388412475586,0.11915111541748047,-0.2353466898202896
1712257444863969500,0.648969482421875,0.07568502426147461,0.029864788055419922,-0.008664906024932861
1712257444873975600,0.6589755859375,0.22436237335205078,-0.0213470458984375,0.07095164060592651
1712257444883981300,0.668981201171875,0.18344736099243164,-0.030733585357666016,-0.0820106565952301
1712257444893987300,0.6789873046875,0.10126304626464844,-0.007473945617675781,-0.09166361391544342
1712257444903993300,0.688993408203125,0.01040506362915039,0.016065120697021484,-0.005471527576446533
1712257444913999000,0.6989990234375,-0.08918190002441406,-0.035230159759521484,0.010234236717224121
1712257444924005000,0.709005126953125,-0.13584375381469727,-0.019233226776123047,0.023200392723083496
1712257444934011100,0.71901123046875,-0.14466094970703125,0.011223316192626953,0.038202762603759766
1712257444944017200,0.72901708984375,-0.18228626251220703,0.0042724609375,-0.04006899893283844
1712257444954023000,0.73902294921875,-0.1683826446533203,0.026643753051757812,-0.058501601219177246
1712257444964029000,0.74902880859375,-0.042484283447265625,0.08710956573486328,0.020273417234420776
1712257444974035000,0.759034912109375,0.18442440032958984,0.10003852844238281,0.06051355600357056
1712257444984040700,0.769040771484375,0.5405902862548828,0.10196208953857422,-0.027436673641204834
1712257444994046700,0.779046630859375,0.7854776382446289,0.0957784652709961,-0.15373043715953827
1712257445004052700,0.789052734375,0.7707324028015137,0.09526777267456055,-0.2632603347301483
1712257445014058500,0.79905859375,0.546903133392334,0.06837177276611328,-0.26186037063598633
1712257445024064500,0.809064453125,0.24304437637329102,0.01730489730834961,-0.1496686190366745
1712257445034070500,0.819070556640625,0.02388906478881836,-0.027669429779052734,0.0066550374031066895
1712257445044076300,0.829076171875,-0.1082158088684082,-0.06558752059936523,0.10878446698188782
1712257445054082300,0.839082275390625,-0.1692647933959961,-0.09140491485595703,0.11591494083404541
1712257445064088300,0.84908837890625,-0.16070175170898438,-0.07205772399902344,0.0999612808227539
1712257445074094300,0.85909423828125,-0.07882976531982422,-0.0037260055541992188,-0.019657492637634277
1712257445084100000,0.86910009765625,0.11808586120605469,-0.0008935928344726562,-0.09086132049560547
1712257445094106000,0.879106201171875,0.4104175567626953,-0.007200717926025391,-0.12078693509101868
1712257445104112000,0.889112060546875,0.5483012199401855,0.013699531555175781,-0.10580992698669434
1712257445114118000,0.899117919921875,0.5774688720703125,0.07915639877319336,-0.09119592607021332
1712257445124124000,0.9091240234375,0.5473408699035645,0.060573577880859375,-0.046563178300857544
1712257445134130000,0.9191298828125,0.4118952751159668,0.04396200180053711,-0.09383654594421387
1712257445144136000,0.929135986328125,0.13407182693481445,0.09655475616455078,-0.09964731335639954
1712257445154142000,0.939141845703125,-0.14867210388183594,0.1060032844543457,-0.10881061851978302
1712257445164147700,0.949147705078125,-0.404632568359375,0.11232900619506836,-0.1085602194070816
1712257445174153700,0.95915380859375,-0.5412354469299316,0.11690616607666016,-0.09417968988418579
1712257445184159700,0.96915966796875,-0.5139169692993164,0.1439075469970703,-0.0988207757472992
1712257445194165800,0.979165771484375,-0.3058171272277832,0.13087987899780273,-0.1178663969039917
1712257445204171800,0.989171875,-0.03655385971069336,0.09609556198120117,-0.13337071239948273
1712257445214177800,0.999177734375,0.18103933334350586,0.09503316879272461,-0.12631478905677795
1712257445224183800,1.009183837890625,0.31605005264282227,0.08805179595947266,-0.09643211960792542
1712257445234189800,1.01918994140625,0.4174180030822754,0.051140785217285156,-0.020394742488861084
1712257445244195800,1.02919580078125,0.44799327850341797,0.06953001022338867,0.06939893960952759
1712257445254201600,1.03920166015625,0.39019203186035156,0.06215810775756836,0.05983582139015198
1712257445264207600,1.04920751953125,0.23600006103515625,0.053096771240234375,-0.0007303953170776367
1712257445274213600,1.059213623046875,0.014534950256347656,0.04322671890258789,0.011197865009307861
1712257445284219600,1.0692197265625,-0.1993727684020996,0.04384899139404297,0.024329572916030884
1712257445294225700,1.0792255859375,-0.28931570053100586,0.06562328338623047,-0.04698920249938965
1712257445304231700,1.089231689453125,-0.2290663719177246,0.061138153076171875,-0.11806479096412659
1712257445314237700,1.09923779296875,-0.0724339485168457,0.0349273681640625,-0.046833306550979614
1712257445324243700,1.10924365234375,0.0952768325805664,0.04257678985595703,0.06643283367156982
1712257445334249700,1.119249755859375,0.24181652069091797,0.049533843994140625,0.15961182117462158
1712257445344255700,1.129255859375,0.33529186248779297,0.045607566833496094,0.1756572127342224
1712257445354261500,1.139261474609375,0.2639460563659668,0.04935121536254883,0.14475005865097046
1712257445364267500,1.149267578125,0.11487913131713867,0.06574773788452148,0.08293458819389343
1712257445374273500,1.1592734375,-0.03618144989013672,0.053244590759277344,0.0476076602935791
1712257445384279600,1.169279541015625,-0.14742136001586914,0.046059608459472656,-0.03842523694038391
1712257445394285600,1.17928564453125,-0.2295670509338379,0.04488372802734375,-0.03823840618133545
1712257445404291600,1.18929150390625,-0.2835230827331543,0.06890153884887695,0.005010455846786499
1712257445414297600,1.199297607421875,-0.2864651679992676,0.08033514022827148,-0.0039574503898620605
1712257445424303600,1.2093037109375,-0.20121431350708008,0.0319218635559082,0.005746424198150635
1712257445434309600,1.2193095703125,-0.0660238265991211,-0.010447502136230469,0.09504705667495728
1712257445444315600,1.229315673828125,0.02969217300415039,-0.05730438232421875,0.1116984486579895
1712257445454321400,1.2393212890625,0.08220100402832031,-0.057158470153808594,0.08527335524559021
1712257445464327400,1.249327392578125,0.23844432830810547,-0.015790939331054688,0.030381709337234497
1712257445474333400,1.25933349609375,0.35582542419433594,-0.009627819061279297,-0.016037404537200928
1712257445484339500,1.26933935546875,0.34588193893432617,-0.005511760711669922,-0.13000057637691498
1712257445494345500,1.279345458984375,0.25312280654907227,-0.012886524200439453,-0.1634899526834488
1712257445504351500,1.2893515625,0.1393413543701172,-0.03071117401123047,-0.021911948919296265
1712257445514357500,1.299357421875,-0.0002493858337402344,-0.030110836029052734,0.019820868968963623
1712257445524363500,1.309363525390625,-0.16131114959716797,-0.033995628356933594,-0.06017094850540161
1712257445534369500,1.31936962890625,-0.23115825653076172,0.005684852600097656,-0.19586804509162903
1712257445544375300,1.329375244140625,-0.2490549087524414,0.00825643539428711,-0.23597939312458038
1712257445554381300,1.33938134765625,-0.1927800178527832,-0.015715599060058594,-0.1256394237279892
1712257445564387300,1.34938720703125,-0.054065704345703125,0.009440422058105469,-0.03202086687088013
1712257445574393300,1.359393310546875,0.09151983261108398,0.025065898895263672,-0.07715637981891632
1712257445584399400,1.3693994140625,0.14073610305786133,0.05439567565917969,-0.18479886651039124
1712257445594405400,1.3794052734375,0.17060422897338867,0.06888961791992188,-0.1849673092365265
1712257445604411400,1.389411376953125,0.21945524215698242,0.07773065567016602,-0.05416351556777954
1712257445614417400,1.39941748046875,0.19343090057373047,0.05665874481201172,0.07983392477035522
1712257445624423400,1.40942333984375,0.12206840515136719,0.06721878051757812,0.19567063450813293
1712257445634429400,1.419429443359375,-0.036818504333496094,0.06712865829467773,0.1858997941017151
1712257445644435200,1.429435302734375,-0.1934814453125,0.025032520294189453,0.13626614212989807
1712257445654441200,1.439441162109375,-0.3017268180847168,0.036826133728027344,0.15043053030967712
1712257445664447200,1.449447265625,-0.3442354202270508,0.06949424743652344,0.11389917135238647
1712257445674453200,1.459453369140625,-0.2750988006591797,0.07106637954711914,0.002548724412918091
1712257445684459300,1.469459228515625,-0.06270503997802734,0.05095052719116211,-0.07055720686912537
1712257445694465300,1.47946533203125,0.14120864868164062,0.05974626541137695,-0.0538821816444397
1712257445704471300,1.48947119140625,0.2385854721069336,0.06320905685424805,0.013565093278884888
1712257445714477300,1.499477294921875,0.2595820426940918,0.018869400024414062,0.08439639210700989
1712257445724483300,1.5094833984375,0.24321985244750977,0.05919981002807617,0.04214248061180115
1712257445734489300,1.5194892578125,0.2703404426574707,0.08369779586791992,0.006482541561126709
1712257445744495000,1.5294951171875,0.24139118194580078,0.04548072814941406,-0.01800432801246643
1712257445754501000,1.539501220703125,0.1902012825012207,0.03976774215698242,0.0028771162033081055
1712257445764507100,1.549507080078125,0.14025068283081055,0.005354404449462891,0.01595216989517212
1712257445774513200,1.55951318359375,0.14306354522705078,-0.04274797439575195,-0.004404902458190918
1712257445784519200,1.569519287109375,0.15576887130737305,-0.05298042297363281,0.01324954628944397
1712257445794525200,1.579525146484375,0.11709213256835938,-0.021358966827392578,0.0017674267292022705
1712257445804531200,1.58953125,0.01832103729248047,0.037528038024902344,-0.06316271424293518
1712257445814537200,1.599537109375,-0.06943321228027344,0.02969074249267578,-0.09185793995857239
1712257445824543200,1.609543212890625,-0.09005308151245117,0.01296234130859375,-0.009327620267868042
1712257445834549200,1.61954931640625,-0.10583353042602539,0.010934829711914062,0.06611251831054688
1712257445844555000,1.629554931640625,-0.10287857055664062,0.037644386291503906,0.04550960659980774
1712257445854561000,1.63956103515625,-0.1568136215209961,0.07834100723266602,-0.057571232318878174
1712257445864567000,1.649567138671875,-0.07426738739013672,0.12410926818847656,-0.1381344348192215
1712257445874573000,1.659572998046875,0.09608221054077148,0.06587743759155273,-0.17538025975227356
1712257445884579000,1.6695791015625,0.1705765724182129,-0.0067996978759765625,-0.1426384150981903
1712257445894585000,1.679585205078125,0.06644630432128906,0.018842220306396484,-0.10162857174873352
1712257445904591000,1.689591064453125,-0.07778692245483398,0.057585716247558594,-0.17968925833702087
1712257445914597000,1.69959716796875,-0.1490488052368164,0.05814361572265625,-0.20123514533042908
1712257445924603100,1.70960302734375,-0.17274093627929688,0.03134346008300781,-0.11136327683925629
1712257445934609000,1.71960888671875,-0.06029796600341797,0.04831123352050781,0.009912490844726562
1712257445944615000,1.729614990234375,0.0966644287109375,0.056340694427490234,0.1019306480884552
1712257445954621000,1.739620849609375,0.190093994140625,-0.016153335571289062,0.14072519540786743
1712257445964627000,1.749626953125,0.1178436279296875,-0.0694422721862793,0.15651941299438477
1712257445974633000,1.759633056640625,-0.028482437133789062,-0.008960723876953125,0.032103002071380615
1712257445984639000,1.769638916015625,-0.1306467056274414,0.06069231033325195,-0.09972147643566132
1712257445994645000,1.77964501953125,-0.12413883209228516,0.07895326614379883,-0.13100366294384003
1712257446004651000,1.789651123046875,0.013029098510742188,0.10286855697631836,-0.10548457503318787
1712257446014657000,1.799656982421875,0.20902490615844727,0.05112886428833008,-0.018388599157333374
1712257446024663000,1.8096630859375,0.31293487548828125,-0.000530242919921875,0.03514367341995239
1712257446034668800,1.819668701171875,0.28444528579711914,0.0038275718688964844,0.035680562257766724
1712257446044674800,1.8296748046875,0.14936161041259766,0.030227184295654297,0.036278724670410156
1712257446054680800,1.839680908203125,0.04995536804199219,0.06974267959594727,0.01401934027671814
1712257446064686800,1.849686767578125,-0.05258798599243164,0.0662846565246582,-0.05871163308620453
1712257446074692900,1.85969287109375,-0.1445293426513672,0.08705377578735352,-0.12120306491851807
1712257446084699000,1.869698974609375,-0.15540599822998047,0.12223386764526367,-0.15523827075958252
1712257446094705000,1.879704833984375,-0.14819049835205078,0.10143470764160156,-0.18031734228134155
1712257446104711000,1.8897109375,-0.03843545913696289,0.08210420608520508,-0.1920625865459442
1712257446114717000,1.899717041015625,0.1351466178894043,0.0634450912475586,-0.09641526639461517
1712257446124723000,1.909722900390625,0.2832341194152832,0.006359577178955078,0.02065098285675049
1712257446134728700,1.919728759765625,0.3316478729248047,-0.05642366409301758,0.08879980444908142
1712257446144734700,1.929734619140625,0.24449634552001953,-0.05434989929199219,0.1190808117389679
1712257446154741200,1.9397412109375,0.05162763595581055,-0.04422950744628906,0.07905527949333191
1712257446164747000,1.9497470703125,-0.1802821159362793,-0.01561117172241211,-0.006583601236343384
1712257446174753000,1.9597529296875,-0.3859219551086426,0.046816349029541016,-0.08147822320461273
1712257446184759000,1.969759033203125,-0.4726109504699707,0.10135602951049805,-0.08553050458431244
1712257446194765000,1.97976513671875,-0.3244137763977051,0.12436103820800781,-0.06236344575881958
1712257446204771000,1.98977099609375,-0.08067846298217773,0.08676576614379883,0.05005437135696411
1712257446214777000,1.999777099609375,0.1076207160949707,0.01634502410888672,0.10431545972824097
1712257446224783000,2.009783203125,0.2283153533935547,0.0018749237060546875,0.0836840569972992
1712257446234789000,2.0197890625,0.2168898582458496,0.004464149475097656,0.007468611001968384
1712257446244795100,2.029795166015625,0.05584001541137695,0.0013866424560546875,-0.003353804349899292
1712257446254801200,2.03980126953125,-0.055420875549316406,0.0077953338623046875,0.03692561388015747
1712257446264807000,2.049806884765625,-0.09958887100219727,0.02430248260498047,0.05765259265899658
1712257446274813000,2.05981298828125,-0.04506492614746094,0.04635000228881836,-0.017166197299957275
1712257446284819000,2.06981884765625,0.04574871063232422,0.03093242645263672,-0.03963126242160797
1712257446294825000,2.079824951171875,0.10714960098266602,0.04364776611328125,-0.04347015917301178
1712257446304831000,2.0898310546875,0.13979053497314453,0.09321308135986328,-0.018555670976638794
1712257446314837000,2.0998369140625,0.15354299545288086,0.05657958984375,0.09202936291694641
1712257446324843000,2.109843017578125,0.17672014236450195,-0.012722969055175781,0.1265699565410614
1712257446334849000,2.11984912109375,0.17152833938598633,-0.038800716400146484,0.033412039279937744
1712257446344855000,2.12985498046875,0.14812231063842773,-0.06496286392211914,-0.07426390051841736
1712257446354860800,2.13986083984375,0.07861614227294922,-0.12424421310424805,-0.11130565404891968
1712257446364866800,2.14986669921875,0.005669116973876953,-0.07901334762573242,-0.06411264836788177
1712257446374872800,2.159872802734375,0.014166831970214844,-0.020564556121826172,-0.013939529657363892
1712257446384878800,2.16987890625,0.05134248733520508,-0.020222187042236328,0.025864511728286743
1712257446394884900,2.179884765625,0.06998252868652344,-0.006786823272705078,0.06964778900146484
1712257446404891000,2.189890869140625,-0.04774904251098633,0.03417491912841797,0.10262960195541382
1712257446414897000,2.19989697265625,-0.13584184646606445,0.0845327377319336,0.12592557072639465
1712257446424903000,2.20990283203125,-0.07701587677001953,0.05451631546020508,0.13177305459976196
1712257446434909000,2.219908935546875,-0.05271291732788086,-0.021485328674316406,0.10119834542274475
1712257446444915000,2.2299150390625,-0.005695819854736328,-0.020415782928466797,0.04327207803726196
1712257446454920700,2.239920654296875,0.017311573028564453,-0.029150962829589844,0.024327248334884644
1712257446464926700,2.2499267578125,-0.011034965515136719,-0.05757570266723633,0.05888569355010986
1712257446474932700,2.2599326171875,-0.17088603973388672,-0.05713796615600586,0.032078683376312256
1712257446484938800,2.269938720703125,-0.3055720329284668,0.005649566650390625,-0.021947115659713745
1712257446494944800,2.27994482421875,-0.32170581817626953,0.05481529235839844,-0.08386188745498657
1712257446504950800,2.28995068359375,-0.3295426368713379,0.0435028076171875,-0.15405821800231934
1712257446514956800,2.299956787109375,-0.27283573150634766,0.038877010345458984,-0.13534758985042572
1712257446524962800,2.309962890625,-0.1758723258972168,0.03093862533569336,-0.046370893716812134
