time,seconds_elapsed,z,y,x
1715439465612933600,0.12393359375,-0.15108966827392578,0.3076658248901367,-0.20855867862701416
1715439465622890000,0.133889892578125,-0.6308393478393555,-0.18271756172180176,0.4840708374977112
1715439465632881200,0.143881103515625,-0.6834144592285156,-0.22809672355651855,1.0146335363388062
1715439465642906400,0.15390625,-1.1253814697265625,-0.11944389343261719,1.2437020540237427
1715439465652963800,0.1639638671875,-0.959324836730957,-0.07126951217651367,1.1842060089111328
1715439465663050000,0.174050048828125,-0.9946327209472656,0.14196062088012695,0.5389923453330994
1715439465673160700,0.18416064453125,-0.9136838912963867,0.3329010009765625,-0.28166255354881287
1715439465683290400,0.194290283203125,-0.7536211013793945,0.49943113327026367,-0.918724536895752
1715439465693433600,0.20443359375,-0.6616086959838867,0.6213793754577637,-1.1193876266479492
1715439465703584300,0.214584228515625,-0.528752326965332,0.7013258934020996,-1.0672295093536377
1715439465713736400,0.224736328125,-0.3784303665161133,0.7224125862121582,-0.8034586310386658
1715439465723777000,0.234777099609375,-0.4471597671508789,0.5376739501953125,-0.4161783456802368
1715439465733783300,0.244783203125,-0.45117759704589844,0.1520380973815918,0.0746898353099823
1715439465743789300,0.254789306640625,-0.5165386199951172,-0.011467456817626953,0.34519290924072266
1715439465753795600,0.264795654296875,-0.5768270492553711,-0.07743501663208008,0.3921127915382385
1715439465763801600,0.274801513671875,-0.761810302734375,-0.07188653945922852,0.32147493958473206
1715439465773807900,0.284807861328125,-0.9025182723999023,-0.03775596618652344,0.16519898176193237
1715439465783814000,0.29481396484375,-0.9373178482055664,-0.020902633666992188,0.08457228541374207
1715439465793820200,0.304820068359375,-0.7370471954345703,0.026590824127197266,0.02014338970184326
1715439465803826200,0.314826171875,-0.4660930633544922,0.10307979583740234,-0.11730307340621948
1715439465813832400,0.32483251953125,-0.24507808685302734,0.16872930526733398,-0.2079210877418518
1715439465823838500,0.33483837890625,0.017602920532226562,0.18942689895629883,-0.2638436555862427
1715439465833844700,0.3448447265625,0.16019344329833984,0.19235515594482422,-0.2807977795600891
1715439465843850800,0.354850830078125,0.1686077117919922,0.13118934631347656,-0.23907965421676636
1715439465853857000,0.36485693359375,0.2974977493286133,0.1658024787902832,-0.22066235542297363
1715439465863863000,0.374863037109375,0.4045886993408203,0.17600297927856445,-0.2689887285232544
1715439465873869300,0.384869384765625,0.45397186279296875,0.1569366455078125,-0.2787030339241028
1715439465883875300,0.394875244140625,0.5822525024414062,0.21181631088256836,-0.33526068925857544
1715439465893881600,0.404881591796875,0.6386289596557617,0.23089265823364258,-0.40100598335266113
